system,method,run_id,variant,is_simulated,iteration,qps,latency,throughput,cost,fidelity,prepare_time,run_time,clean_time,config_json
mysql,tpe,5401,depaware,false,1,326.65,98.33,324.02,37.103400468826294,"[12, 16, 20000, 32, 0.5]",24.87530016899109,12.187270879745483,0.0,"{""binlog_cache_size"": ""32768"", ""binlog_row_image"": ""full"", ""innodb_adaptive_flushing_lwm"": ""10"", ""innodb_adaptive_max_sleep_delay"": ""150000"", ""innodb_buffer_pool_instances"": ""1"", ""innodb_buffer_pool_size"": ""13958643712"", ""innodb_change_buffer_max_size"": ""25"", ""innodb_change_buffering"": ""all"", ""innodb_flush_log_at_trx_commit"": ""1"", ""innodb_io_capacity"": ""200"", ""innodb_io_capacity_max"": ""400"", ""innodb_log_write_ahead_size"": ""8192"", ""innodb_lru_scan_depth"": ""1024"", ""innodb_max_dirty_pages_pct_lwm"": ""0"", ""innodb_purge_batch_size"": ""300"", ""innodb_purge_rseg_truncate_frequency"": ""128"", ""innodb_stats_transient_sample_pages"": ""8"", ""innodb_thread_concurrency"": ""0"", ""join_buffer_size"": ""262144"", ""key_cache_age_threshold"": ""300"", ""max_allowed_packet"": ""4194304"", ""max_connections"": ""151"", ""max_heap_table_size"": ""16777216"", ""max_prepared_stmt_count"": ""65536"", ""max_sort_length"": ""1024"", ""query_cache_limit"": ""1048576"", ""query_prealloc_size"": ""8192"", ""sort_buffer_size"": ""262144"", ""sync_binlog"": ""1"", ""tmp_table_size"": ""16777216"", ""transaction_alloc_block_size"": ""8192""}"
mysql,tpe,5401,depaware,false,2,329.59,97.38,326.95,25.788191080093384,"[12, 16, 20000, 32, 0.5]",13.582946538925171,12.166473627090454,0.0,"{""binlog_cache_size"": ""32768"", ""binlog_row_image"": ""full"", ""innodb_adaptive_flushing_lwm"": ""10"", ""innodb_adaptive_max_sleep_delay"": ""150000"", ""innodb_buffer_pool_instances"": ""1"", ""innodb_buffer_pool_size"": ""13958643712"", ""innodb_change_buffer_max_size"": ""25"", ""innodb_change_buffering"": ""all"", ""innodb_flush_log_at_trx_commit"": ""1"", ""innodb_io_capacity"": ""200"", ""innodb_io_capacity_max"": ""400"", ""innodb_log_write_ahead_size"": ""8192"", ""innodb_lru_scan_depth"": ""1024"", ""innodb_max_dirty_pages_pct_lwm"": ""0"", ""innodb_purge_batch_size"": ""300"", ""innodb_purge_rseg_truncate_frequency"": ""128"", ""innodb_stats_transient_sample_pages"": ""8"", ""innodb_thread_concurrency"": ""0"", ""join_buffer_size"": ""262144"", ""key_cache_age_threshold"": ""300"", ""max_allowed_packet"": ""4194304"", ""max_connections"": ""151"", ""max_heap_table_size"": ""16777216"", ""max_prepared_stmt_count"": ""65536"", ""max_sort_length"": ""1024"", ""query_cache_limit"": ""1048576"", ""query_prealloc_size"": ""8192"", ""sort_buffer_size"": ""262144"", ""sync_binlog"": ""0"", ""tmp_table_size"": ""16777216"", ""transaction_alloc_block_size"": ""8192""}"
mysql,tpe,5401,depaware,false,3,313.49,102.42,310.86,19.77252435684204,"[12, 16, 20000, 32, 0.5]",7.590254068374634,12.160619974136353,0.0,"{""binlog_cache_size"": ""32768"", ""binlog_row_image"": ""full"", ""innodb_adaptive_flushing_lwm"": ""10"", ""innodb_adaptive_max_sleep_delay"": ""150000"", ""innodb_buffer_pool_instances"": ""1"", ""innodb_buffer_pool_size"": ""13958643712"", ""innodb_change_buffer_max_size"": ""25"", ""innodb_change_buffering"": ""all"", ""innodb_flush_log_at_trx_commit"": ""0"", ""innodb_io_capacity"": ""200"", ""innodb_io_capacity_max"": ""400"", ""innodb_log_write_ahead_size"": ""8192"", ""innodb_lru_scan_depth"": ""1024"", ""innodb_max_dirty_pages_pct_lwm"": ""0"", ""innodb_purge_batch_size"": ""300"", ""innodb_purge_rseg_truncate_frequency"": ""128"", ""innodb_stats_transient_sample_pages"": ""8"", ""innodb_thread_concurrency"": ""0"", ""join_buffer_size"": ""262144"", ""key_cache_age_threshold"": ""300"", ""max_allowed_packet"": ""4194304"", ""max_connections"": ""151"", ""max_heap_table_size"": ""16777216"", ""max_prepared_stmt_count"": ""65536"", ""max_sort_length"": ""1024"", ""query_cache_limit"": ""1048576"", ""query_prealloc_size"": ""8192"", ""sort_buffer_size"": ""262144"", ""sync_binlog"": ""1"", ""tmp_table_size"": ""16777216"", ""transaction_alloc_block_size"": ""8192""}"
mysql,tpe,5401,depaware,false,4,296.7,108.41,294.05,34.256447553634644,"[12, 16, 20000, 32, 0.5]",22.0926296710968,12.12350869178772,0.0,"{""binlog_cache_size"": ""1973167611"", ""binlog_row_image"": ""noblob"", ""innodb_adaptive_flushing_lwm"": ""35"", ""innodb_adaptive_max_sleep_delay"": ""743973"", ""innodb_buffer_pool_instances"": ""37"", ""innodb_buffer_pool_size"": ""8249297411"", ""innodb_change_buffer_max_size"": ""23"", ""innodb_change_buffering"": ""purges"", ""innodb_flush_log_at_trx_commit"": ""1"", ""innodb_io_capacity"": ""15196"", ""innodb_io_capacity_max"": ""8082"", ""innodb_log_write_ahead_size"": ""6459"", ""innodb_lru_scan_depth"": ""6687"", ""innodb_max_dirty_pages_pct_lwm"": ""70"", ""innodb_purge_batch_size"": ""3214"", ""innodb_purge_rseg_truncate_frequency"": ""104"", ""innodb_stats_transient_sample_pages"": ""60"", ""innodb_thread_concurrency"": ""620"", ""join_buffer_size"": ""956380863"", ""key_cache_age_threshold"": ""7405"", ""max_allowed_packet"": ""831161069"", ""max_connections"": ""60461"", ""max_heap_table_size"": ""847343202"", ""max_prepared_stmt_count"": ""967962"", ""max_sort_length"": ""5686"", ""query_cache_limit"": ""130925680"", ""query_prealloc_size"": ""118701390"", ""sort_buffer_size"": ""127652142"", ""sync_binlog"": ""1"", ""tmp_table_size"": ""332247614"", ""transaction_alloc_block_size"": ""91399""}"
mysql,tpe,5401,depaware,false,5,189.92,170.17,187.29,12.622432470321655,"[12, 16, 20000, 32, 0.5]",0.42588376998901367,12.172061920166016,0.0,"{""binlog_cache_size"": ""3280235981"", ""binlog_row_image"": ""full"", ""innodb_adaptive_flushing_lwm"": ""4"", ""innodb_adaptive_max_sleep_delay"": ""151078"", ""innodb_buffer_pool_instances"": ""59"", ""innodb_buffer_pool_size"": ""7183809522"", ""innodb_change_buffer_max_size"": ""38"", ""innodb_change_buffering"": ""purges"", ""innodb_flush_log_at_trx_commit"": ""2"", ""innodb_io_capacity"": ""13465"", ""innodb_io_capacity_max"": ""32295"", ""innodb_log_write_ahead_size"": ""3168"", ""innodb_lru_scan_depth"": ""330"", ""innodb_max_dirty_pages_pct_lwm"": ""71"", ""innodb_purge_batch_size"": ""823"", ""innodb_purge_rseg_truncate_frequency"": ""128"", ""innodb_stats_transient_sample_pages"": ""51"", ""innodb_thread_concurrency"": ""506"", ""join_buffer_size"": ""716655396"", ""key_cache_age_threshold"": ""27152"", ""max_allowed_packet"": ""20400457"", ""max_connections"": ""9214"", ""max_heap_table_size"": ""320355644"", ""max_prepared_stmt_count"": ""20369"", ""max_sort_length"": ""71253"", ""query_cache_limit"": ""116932475"", ""query_prealloc_size"": ""21308345"", ""sort_buffer_size"": ""32798040"", ""sync_binlog"": ""0"", ""tmp_table_size"": ""249086656"", ""transaction_alloc_block_size"": ""43550""}"
mysql,tpe,5401,depaware,false,6,153.64,210.31,151.01,49.11444711685181,"[12, 16, 20000, 32, 0.5]",36.887383460998535,12.192423582077026,0.0,"{""binlog_cache_size"": ""2813113653"", ""binlog_row_image"": ""full"", ""innodb_adaptive_flushing_lwm"": ""51"", ""innodb_adaptive_max_sleep_delay"": ""923700"", ""innodb_buffer_pool_instances"": ""61"", ""innodb_buffer_pool_size"": ""6499533183"", ""innodb_change_buffer_max_size"": ""12"", ""innodb_change_buffering"": ""deletes"", ""innodb_flush_log_at_trx_commit"": ""1"", ""innodb_io_capacity"": ""11124"", ""innodb_io_capacity_max"": ""30092"", ""innodb_log_write_ahead_size"": ""8780"", ""innodb_lru_scan_depth"": ""9387"", ""innodb_max_dirty_pages_pct_lwm"": ""11"", ""innodb_purge_batch_size"": ""552"", ""innodb_purge_rseg_truncate_frequency"": ""73"", ""innodb_stats_transient_sample_pages"": ""44"", ""innodb_thread_concurrency"": ""428"", ""join_buffer_size"": ""1050876413"", ""key_cache_age_threshold"": ""19760"", ""max_allowed_packet"": ""726159306"", ""max_connections"": ""9779"", ""max_heap_table_size"": ""962589610"", ""max_prepared_stmt_count"": ""121095"", ""max_sort_length"": ""96558"", ""query_cache_limit"": ""1976541"", ""query_prealloc_size"": ""103980736"", ""sort_buffer_size"": ""106966131"", ""sync_binlog"": ""1"", ""tmp_table_size"": ""309521851"", ""transaction_alloc_block_size"": ""25570""}"
mysql,tpe,5401,depaware,false,7,95.53,340.98,92.94,25.203768491744995,"[12, 16, 20000, 32, 0.5]",12.826181173324585,12.354200839996338,0.0,"{""binlog_cache_size"": ""4103905962"", ""binlog_row_image"": ""noblob"", ""innodb_adaptive_flushing_lwm"": ""57"", ""innodb_adaptive_max_sleep_delay"": ""110813"", ""innodb_buffer_pool_instances"": ""9"", ""innodb_buffer_pool_size"": ""980216950"", ""innodb_change_buffer_max_size"": ""50"", ""innodb_change_buffering"": ""inserts"", ""innodb_flush_log_at_trx_commit"": ""0"", ""innodb_io_capacity"": ""12782"", ""innodb_io_capacity_max"": ""35598"", ""innodb_log_write_ahead_size"": ""3334"", ""innodb_lru_scan_depth"": ""6772"", ""innodb_max_dirty_pages_pct_lwm"": ""86"", ""innodb_purge_batch_size"": ""742"", ""innodb_purge_rseg_truncate_frequency"": ""43"", ""innodb_stats_transient_sample_pages"": ""92"", ""innodb_thread_concurrency"": ""894"", ""join_buffer_size"": ""182175721"", ""key_cache_age_threshold"": ""6182"", ""max_allowed_packet"": ""795087571"", ""max_connections"": ""97138"", ""max_heap_table_size"": ""147513169"", ""max_prepared_stmt_count"": ""530504"", ""max_sort_length"": ""204814"", ""query_cache_limit"": ""91843301"", ""query_prealloc_size"": ""44302218"", ""sort_buffer_size"": ""58300269"", ""sync_binlog"": ""1"", ""tmp_table_size"": ""1026873466"", ""transaction_alloc_block_size"": ""31407""}"
mysql,tpe,5401,depaware,false,8,110.85,293.1,108.24,12.706430912017822,"[12, 16, 20000, 32, 0.5]",0.39785027503967285,12.287909746170044,0.0,"{""binlog_cache_size"": ""325428344"", ""binlog_row_image"": ""minimal"", ""innodb_adaptive_flushing_lwm"": ""17"", ""innodb_adaptive_max_sleep_delay"": ""155367"", ""innodb_buffer_pool_instances"": ""53"", ""innodb_buffer_pool_size"": ""8581588037"", ""innodb_change_buffer_max_size"": ""4"", ""innodb_change_buffering"": ""deletes"", ""innodb_flush_log_at_trx_commit"": ""0"", ""innodb_io_capacity"": ""4294"", ""innodb_io_capacity_max"": ""24545"", ""innodb_log_write_ahead_size"": ""5737"", ""innodb_lru_scan_depth"": ""9500"", ""innodb_max_dirty_pages_pct_lwm"": ""71"", ""innodb_purge_batch_size"": ""1039"", ""innodb_purge_rseg_truncate_frequency"": ""88"", ""innodb_stats_transient_sample_pages"": ""69"", ""innodb_thread_concurrency"": ""383"", ""join_buffer_size"": ""682832285"", ""key_cache_age_threshold"": ""18350"", ""max_allowed_packet"": ""196515862"", ""max_connections"": ""99352"", ""max_heap_table_size"": ""162827172"", ""max_prepared_stmt_count"": ""395884"", ""max_sort_length"": ""161410"", ""query_cache_limit"": ""2224650"", ""query_prealloc_size"": ""128819030"", ""sort_buffer_size"": ""133373147"", ""sync_binlog"": ""0"", ""tmp_table_size"": ""982048164"", ""transaction_alloc_block_size"": ""6922""}"
mysql,tpe,5401,depaware,false,9,105.15,309.7,102.56,12.72177243232727,"[12, 16, 20000, 32, 0.5]",0.3304126262664795,12.372462749481201,0.0,"{""binlog_cache_size"": ""2581947954"", ""binlog_row_image"": ""full"", ""innodb_adaptive_flushing_lwm"": ""58"", ""innodb_adaptive_max_sleep_delay"": ""806945"", ""innodb_buffer_pool_instances"": ""9"", ""innodb_buffer_pool_size"": ""2663473988"", ""innodb_change_buffer_max_size"": ""19"", ""innodb_change_buffering"": ""purges"", ""innodb_flush_log_at_trx_commit"": ""2"", ""innodb_io_capacity"": ""10065"", ""innodb_io_capacity_max"": ""21492"", ""innodb_log_write_ahead_size"": ""13595"", ""innodb_lru_scan_depth"": ""3234"", ""innodb_max_dirty_pages_pct_lwm"": ""23"", ""innodb_purge_batch_size"": ""3013"", ""innodb_purge_rseg_truncate_frequency"": ""56"", ""innodb_stats_transient_sample_pages"": ""70"", ""innodb_thread_concurrency"": ""832"", ""join_buffer_size"": ""481686807"", ""key_cache_age_threshold"": ""6220"", ""max_allowed_packet"": ""449811567"", ""max_connections"": ""79205"", ""max_heap_table_size"": ""434393043"", ""max_prepared_stmt_count"": ""866793"", ""max_sort_length"": ""169910"", ""query_cache_limit"": ""14455372"", ""query_prealloc_size"": ""97874181"", ""sort_buffer_size"": ""19588986"", ""sync_binlog"": ""0"", ""tmp_table_size"": ""104458028"", ""transaction_alloc_block_size"": ""23879""}"
mysql,tpe,5401,depaware,false,10,138.57,234.08,135.94,33.812286615371704,"[12, 16, 20000, 32, 0.5]",21.558990716934204,12.216064691543579,0.0,"{""binlog_cache_size"": ""1081334396"", ""binlog_row_image"": ""full"", ""innodb_adaptive_flushing_lwm"": ""29"", ""innodb_adaptive_max_sleep_delay"": ""143743"", ""innodb_buffer_pool_instances"": ""46"", ""innodb_buffer_pool_size"": ""3949584125"", ""innodb_change_buffer_max_size"": ""8"", ""innodb_change_buffering"": ""inserts"", ""innodb_flush_log_at_trx_commit"": ""1"", ""innodb_io_capacity"": ""15648"", ""innodb_io_capacity_max"": ""21449"", ""innodb_log_write_ahead_size"": ""14620"", ""innodb_lru_scan_depth"": ""4750"", ""innodb_max_dirty_pages_pct_lwm"": ""34"", ""innodb_purge_batch_size"": ""2579"", ""innodb_purge_rseg_truncate_frequency"": ""112"", ""innodb_stats_transient_sample_pages"": ""95"", ""innodb_thread_concurrency"": ""145"", ""join_buffer_size"": ""1055630082"", ""key_cache_age_threshold"": ""14256"", ""max_allowed_packet"": ""44057828"", ""max_connections"": ""28150"", ""max_heap_table_size"": ""571715863"", ""max_prepared_stmt_count"": ""103150"", ""max_sort_length"": ""111585"", ""query_cache_limit"": ""67338693"", ""query_prealloc_size"": ""114012347"", ""sort_buffer_size"": ""93365244"", ""sync_binlog"": ""1"", ""tmp_table_size"": ""1029795183"", ""transaction_alloc_block_size"": ""28560""}"
